"_lf_markers_0","_lf_source","_lf_pubdates_fetch","_lf_pubdates_source","_lf_relations_0_type","_lf_relations_0_term","_lf_relations_0__lf_id_hash","_lf_media_0_id","_lf_media_0_type","_lf_media_0_term","_lf_media_0__lf_id_hash","_lf_downloads_0_type","_lf_downloads_0_term","_lf_downloads_0__lf_id_hash","_lf_downloads_0_location","_lf_downloads_0_sha256","_lf_id_fields_0","_lf_content_fields_0","user_name","user_screen_name","user_location","user_description","user_url","user_followers_count","user_friends_count","user_favourites_count","user_utc_offset","user_geo_enabled","user_verified","user_statuses_count","user_lang","user_profile_image_url_https","user_user_id","user_user_created_at","medias_0_id","medias_0_type","medias_0_term","retweet_count","favorite_count","lang","favorited","retweeted","tweet_id","tweet","tweet_time","_lf_id_hash","_lf_content_hash","_lf_links_0_type","_lf_links_0_term","_lf_links_0__lf_id_hash","urls_0_type","urls_0_term","_lf_relations_1_type","_lf_relations_1_term","_lf_relations_1__lf_id_hash","mentions_0_mention","mentions_0_name","mentions_0_id","_lf_downloads_1_type","_lf_downloads_1_term","_lf_downloads_1__lf_id_hash","_lf_downloads_1_location","_lf_downloads_1_sha256","_lf_relations_2_type","_lf_relations_2_term","_lf_relations_2__lf_id_hash","_lf_relations_3_type","_lf_relations_3_term","_lf_relations_3__lf_id_hash","mentions_1_mention","mentions_1_name","mentions_1_id","mentions_2_mention","mentions_2_name","mentions_2_id","_lf_links_1_type","_lf_links_1_term","_lf_links_1__lf_id_hash","urls_1_type","urls_1_term","hashtags_0_tag","hashtags_0_original_tag","query","_lf_relations_4_type","_lf_relations_4_term","_lf_relations_4__lf_id_hash","_lf_relations_5_type","_lf_relations_5_term","_lf_relations_5__lf_id_hash","_lf_relations_6_type","_lf_relations_6_term","_lf_relations_6__lf_id_hash","_lf_relations_7_type","_lf_relations_7_term","_lf_relations_7__lf_id_hash","_lf_relations_8_type","_lf_relations_8_term","_lf_relations_8__lf_id_hash","_lf_relations_9_type","_lf_relations_9_term","_lf_relations_9__lf_id_hash","_lf_relations_10_type","_lf_relations_10_term","_lf_relations_10__lf_id_hash","mentions_3_mention","mentions_3_name","mentions_3_id","mentions_4_mention","mentions_4_name","mentions_4_id","mentions_5_mention","mentions_5_name","mentions_5_id","mentions_6_mention","mentions_6_name","mentions_6_id","mentions_7_mention","mentions_7_name","mentions_7_id","mentions_8_mention","mentions_8_name","mentions_8_id","mentions_9_mention","mentions_9_name","mentions_9_id","mentions_10_mention","mentions_10_name","mentions_10_id"
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-10T12:28:04.000Z","url","https://twitter.com/i/web/status/951068120453648386","d27f1404954d1da4bfd858cd1d7d2c3fb63d0f8a638532d31bae5f1f453a9168","","","","","url","https://twitter.com/i/web/status/951068120453648386","d27f1404954d1da4bfd858cd1d7d2c3fb63d0f8a638532d31bae5f1f453a9168","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",558,2170,"pt",,,"951068120453648386","Bolsonaro, economia, previdência, propriedade privada, legislação, aliados, posicionamentos internacionais, projeto… https://t.co/hOU5HXYfL6","2018-01-10T12:28:04.000Z","d41155b3e389d6fcf4cebe6e23bd50314af93ef0fa8ef99edce076a0dabdcdd5","4f46b66d1c40732c795da4f159b0aa90b43bc0b85eae998cdc85c6c1f5867bb7","url","https://twitter.com/i/web/status/951068120453648386","d27f1404954d1da4bfd858cd1d7d2c3fb63d0f8a638532d31bae5f1f453a9168","url","https://twitter.com/i/web/status/951068120453648386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-10T12:16:27.000Z","url","https://twitter.com/i/web/status/951065198072352769","f66e1716884ff6c29782466d95eafe36a3d911635a75e7dce40c1374b7283329","","","","","url","https://twitter.com/i/web/status/951065198072352769","f66e1716884ff6c29782466d95eafe36a3d911635a75e7dce40c1374b7283329","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",995,5406,"pt",,,"951065198072352769","Mais uma para me acusar de ser o responsável por tudo de ruim no Brasil. Valéria Monteiro vou te ajudar divulgando-… https://t.co/4pHtQuqV7r","2018-01-10T12:16:27.000Z","b4b10956a064d870ed22df215cbb4aee28db348851be8cf7703fdb3e22d08d3b","bb0a6fa843313144dc19ef19c9febbe92f1c02110c7b340e01e2eb9aee70bcb4","url","https://twitter.com/i/web/status/951065198072352769","f66e1716884ff6c29782466d95eafe36a3d911635a75e7dce40c1374b7283329","url","https://twitter.com/i/web/status/951065198072352769","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-10T02:20:54.000Z","url","https://twitter.com/i/web/status/950915319824035840","94fe8dfe6cf176281aec2ddd4064f72bf51bbcef21b85f69d4242203823bf973","","","","","url","https://twitter.com/i/web/status/950915319824035840","94fe8dfe6cf176281aec2ddd4064f72bf51bbcef21b85f69d4242203823bf973","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",3808,11351,"pt",,,"950915319824035840","Cidadãos indefesos, policiais sem segurança jurídica para trabalharem, bandidos rindo da cara da população com a po… https://t.co/ndqPctMjbL","2018-01-10T02:20:54.000Z","3fc5eb594507a8bd61e9571d8952436c0a7146a5db54fdaf2f0ecce0ddc3753c","77c5f0d43542d3e01e856a07576c786993f82e5754eb25e9baa491e51623bd4a","url","https://twitter.com/i/web/status/950915319824035840","94fe8dfe6cf176281aec2ddd4064f72bf51bbcef21b85f69d4242203823bf973","url","https://twitter.com/i/web/status/950915319824035840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-10T00:54:40.000Z","url","https://tinyurl.com/y8lo42ok","3e2172f7ddd88b68fdbad7d17538ef56dc383f1bb4e94639bc97362fe20568e4","","","","","url","https://tinyurl.com/y8lo42ok","3e2172f7ddd88b68fdbad7d17538ef56dc383f1bb4e94639bc97362fe20568e4","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",573,2032,"pt",,,"950893620143575041","Com milhões do governo, Folha de São Paulo joga sujo contra seus adversários. Assista @moura_101 . https://t.co/OWjVuB1kt0","2018-01-10T00:54:40.000Z","157af9c4ff392ffc1222b9e068b0b4f1152f5a79867d7675f1980c6626cf6fec","3527b9c63ff892238940267ab0cf3a096e4d508c63ec6556b6e5c27edf037874","url","https://tinyurl.com/y8lo42ok","3e2172f7ddd88b68fdbad7d17538ef56dc383f1bb4e94639bc97362fe20568e4","url","https://tinyurl.com/y8lo42ok","twitter_mention","moura_101","64c99557806439a739f0a511bd8d08226c6176edd957beb35cafb2792cb373a4","moura_101","Nando Moura_Oficial","3318337402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-09T22:39:16.000Z","url","https://pbs.twimg.com/media/DTIhs1GW0AAfOeS.jpg:large","db942bcbe768cde5cba924bb6c53160ca300e4fd295fbf94a90ce8c963a25763","950859525380296704","image","https://pbs.twimg.com/media/DTIhs1GW0AAfOeS.jpg:large","34679013abc9ce534ae90aa11d5f611aa76e104e6f1f5581537551d2e8e2df8a","url","http://www.camara.leg.br/cota-parlamentar","d21c81b7357cbb2059d21110a76dd7305dc65a22b6f24ba8437b3b26bc6db937","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","950859525380296704","image","https://pbs.twimg.com/media/DTIhs1GW0AAfOeS.jpg:large",752,2582,"pt",,,"950859546255413249","Republicação por incorreções na tabela anterior - fonte: https://t.co/Ss0GjNtnWG https://t.co/kr0EdxHnNv","2018-01-09T22:39:16.000Z","97267a517744c8da1611385c3928841f169d3a148dee803a0d1a126f32eda3d8","4762583afd5e7ef64389b49b024e91f779bb2289c6d414bd084ef5c447356339","url","http://www.camara.leg.br/cota-parlamentar","d21c81b7357cbb2059d21110a76dd7305dc65a22b6f24ba8437b3b26bc6db937","url","http://www.camara.leg.br/cota-parlamentar","url","http://www.camara.leg.br/cota-parlamentar","d21c81b7357cbb2059d21110a76dd7305dc65a22b6f24ba8437b3b26bc6db937","","","","image","https://pbs.twimg.com/media/DTIhs1GW0AAfOeS.jpg:large","34679013abc9ce534ae90aa11d5f611aa76e104e6f1f5581537551d2e8e2df8a","downloads/image/34679013abc9ce534ae90aa11d5f611aa76e104e6f1f5581537551d2e8e2df8a/DTIhs1GW0AAfOeS.jpg:large","bccc675a65450466e611f2d2b938115075ac9e56ddc95597cf53cddd39166993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-09T21:11:15.000Z","url","https://twitter.com/i/web/status/950837397109006336","99fe47a85ab631769a34f0a86c0b3951ca0de4567c684a53031140598b4fe75b","","","","","url","https://twitter.com/i/web/status/950837397109006336","99fe47a85ab631769a34f0a86c0b3951ca0de4567c684a53031140598b4fe75b","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",188,1153,"pt",,,"950837397109006336","@folha Esta tabela será republicada daqui algumas horas por conter divergências. Faltando computar as despesas dos… https://t.co/Ypyn90m1fz","2018-01-09T21:11:15.000Z","147f86b246633b298d61135c07ac3ed96efb2872d675e1cb62315fee0a2972d3","19c3674bb24f2325853bf3a4a5f2b6133f61b98af2b8d29b5c267946a2b6ca89","url","https://twitter.com/i/web/status/950837397109006336","99fe47a85ab631769a34f0a86c0b3951ca0de4567c684a53031140598b4fe75b","url","https://twitter.com/i/web/status/950837397109006336","twitter_mention","folha","4f5a9d4e9fc90ddcf37139d77e5110abaabcedd38471fd206b610a0fa9fd09f8","folha","Folha de S.Paulo","14594813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-09T19:18:19.000Z","url","https://pbs.twimg.com/ext_tw_video_thumb/950808279478951936/pu/img/sAPbpeBqezMTqDG8.jpg:large","6f6de77d9c7a82f79c2a77a152392ac9e4f77bb90c069bf4536422c8f4ba5ce1","950808279478951936","image","https://pbs.twimg.com/ext_tw_video_thumb/950808279478951936/pu/img/sAPbpeBqezMTqDG8.jpg:large","ec7044241c9efd7f293c5452663aaf26be416921bc9e26079e31297b3e30ba6f","image","https://pbs.twimg.com/ext_tw_video_thumb/950808279478951936/pu/img/sAPbpeBqezMTqDG8.jpg:large","ec7044241c9efd7f293c5452663aaf26be416921bc9e26079e31297b3e30ba6f","downloads/image/ec7044241c9efd7f293c5452663aaf26be416921bc9e26079e31297b3e30ba6f/sAPbpeBqezMTqDG8.jpg:large","59113c5e2055426aeade203390dbc912827a295ba0d5fa6508c1458182cb9d90","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","950808279478951936","image","https://pbs.twimg.com/ext_tw_video_thumb/950808279478951936/pu/img/sAPbpeBqezMTqDG8.jpg:large",805,2806,"pt",,,"950808976756740097","- @marcofeliciano e o Jornal mais sujo do Brasil: Folha de São Paulo. https://t.co/9msFmKTWig","2018-01-09T19:18:19.000Z","50b790f7aa93f6c3095c37d15e68894394c6cf203984f5427a31dd88b7e782ad","62a06440cd4efb2762410c84f3c856da0fcd986be3fa64f119f7d473893ee0be","","","","","","twitter_mention","marcofeliciano","2948bc143ef1d276545ab2764cf5359b60769db95e78fa2cb6883ce8d12c9c93","marcofeliciano","Marco Feliciano","35805725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-09T15:13:02.000Z","url","https://twitter.com/i/web/status/950747248878637056","b2aaa9f3129315d27416cd8aae271730cce84b30b8529bc9d241ed5684c9b503","","","","","url","https://twitter.com/i/web/status/950747248878637056","b2aaa9f3129315d27416cd8aae271730cce84b30b8529bc9d241ed5684c9b503","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",3691,9300,"pt",,,"950747248878637056","Total de valores devolvidos por @jairbolsonaro de sua cota parlamentar (2010 a 2017). Aguardando divulgação por par… https://t.co/AADKIGUNWd","2018-01-09T15:13:02.000Z","6f018cf39b74f6736f21c0a305a45f47a72e3755a02fddf4f7344385eddc60a3","b98e15ae59b047a73d3d9041e13981e1a6f7a16653675062c278fa49edb2c6d5","url","https://twitter.com/i/web/status/950747248878637056","b2aaa9f3129315d27416cd8aae271730cce84b30b8529bc9d241ed5684c9b503","url","https://twitter.com/i/web/status/950747248878637056","twitter_mention","jairbolsonaro","7966d8480f672c03dc0fe5fcbdfcda40892a85f135397b5010d187926867dfba","jairbolsonaro","Jair Bolsonaro","128372940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-09T14:28:10.000Z","url","https://twitter.com/i/web/status/950735957745176576","365391e17d657ad59200e1fd7331a66de593eb2b64c0e2fe5102193e69582c25","","","","","url","https://twitter.com/i/web/status/950735957745176576","365391e17d657ad59200e1fd7331a66de593eb2b64c0e2fe5102193e69582c25","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",502,2741,"pt",,,"950735957745176576","Já somos mais de 400.000 no youtube! Inscreva-se em nosso canal e receba nossos vídeos gratuitamente.… https://t.co/4m0C172oLr","2018-01-09T14:28:10.000Z","bbce7853d4ccbde739ec845b1bb757904798a7c5918cd6e484d17ec6c899a7e6","298622f5f7cc220cc55dd9e995459e907f1ca976c0dc2a2ef6b2b67d695e4b89","url","https://twitter.com/i/web/status/950735957745176576","365391e17d657ad59200e1fd7331a66de593eb2b64c0e2fe5102193e69582c25","url","https://twitter.com/i/web/status/950735957745176576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-09T01:21:27.000Z","url","https://pbs.twimg.com/media/DTD9O1gXcAAkhHe.jpg:large","a399953ad56cf8ea17cea15f0465a52dfaf0a12f2ccd84a918291d74b66fbd4e","950537952698003456","image","https://pbs.twimg.com/media/DTD9O1gXcAAkhHe.jpg:large","c783378beda34265844b0bb30e149b3f28b64c5ee16e529d1605cc1175b4273f","image","https://pbs.twimg.com/media/DTD9O1gXcAAkhHe.jpg:large","c783378beda34265844b0bb30e149b3f28b64c5ee16e529d1605cc1175b4273f","downloads/image/c783378beda34265844b0bb30e149b3f28b64c5ee16e529d1605cc1175b4273f/DTD9O1gXcAAkhHe.jpg:large","782efab6a7690a80f64016036adbb3be35532f92c27436e3d68516bb86c48baa","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","950537952698003456","image","https://pbs.twimg.com/media/DTD9O1gXcAAkhHe.jpg:large",696,5723,"pt",,,"950537974407745536","2018 começou como esperávamos e vamos adiante! 😂👍🏻! Boa noite a todos e bom descanso! https://t.co/MsemzUUWfN","2018-01-09T01:21:27.000Z","ae1d9c81738113a48cb6d205df29ed113eb55f84b3c50229c6864fbd4ab15b40","681900b813cae26b5d41e51cc3dc9f32cb3089e8757e30a98d47a5bcf718594a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-09T00:48:41.000Z","url","https://tinyurl.com/ydx4o2o4","c0bfdc70c0fd32596c9b85bcc4f6ea878e5b1073f0c4fe3db33b4a42ec7d41b2","","","","","url","https://tinyurl.com/ydx4o2o4","c0bfdc70c0fd32596c9b85bcc4f6ea878e5b1073f0c4fe3db33b4a42ec7d41b2","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",378,1377,"pt",,,"950529726019522561","Comentário isento sobre o patrimônio de Bolsonaro. Por @augustosnunes @BlogDoPim e @joicehasselmann . https://t.co/BdwIjnDJqT","2018-01-09T00:48:41.000Z","4982e40a65240ea213ee7c3d890f5075e83c392af529e1505eab856151952666","f2ec0f6b9254384206f580c524cec949845a75dc790871123abd5619cd68ff87","url","https://tinyurl.com/ydx4o2o4","c0bfdc70c0fd32596c9b85bcc4f6ea878e5b1073f0c4fe3db33b4a42ec7d41b2","url","https://tinyurl.com/ydx4o2o4","twitter_mention","augustosnunes","9ca69f05eacb8ad842c20a3ca82dd1b8f9d03ba3a14a9505d57078d755820ca4","augustosnunes","Augusto Nunes","50452226","","","","","","twitter_mention","BlogDoPim","cc5801b9b974de425913ab4fc2b8c0a37b48fa2c8bf3de7f67f3e229e10bf0b3","twitter_mention","joicehasselmann","44a139193a375b6cdac83d4389724f9a9442366763ad59a9c3a0b22b1427a3fd","BlogDoPim","Felipe Moura Brasil","52849416","joicehasselmann","Joice Hasselmann","116519514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-08T17:46:05.000Z","url","https://pbs.twimg.com/ext_tw_video_thumb/950423168623218688/pu/img/9kewYLtgMqqOLICq.jpg:large","4ba8b5f31c621501817dbb815f56e31f4eeb2d4e687abedbcd8e59513341e217","950423168623218688","image","https://pbs.twimg.com/ext_tw_video_thumb/950423168623218688/pu/img/9kewYLtgMqqOLICq.jpg:large","19adc6c3dbb776d0c850afe8f0f168f923a47d40aad9bdf0242d04d35ed2dab5","image","https://pbs.twimg.com/ext_tw_video_thumb/950423168623218688/pu/img/9kewYLtgMqqOLICq.jpg:large","19adc6c3dbb776d0c850afe8f0f168f923a47d40aad9bdf0242d04d35ed2dab5","downloads/image/19adc6c3dbb776d0c850afe8f0f168f923a47d40aad9bdf0242d04d35ed2dab5/9kewYLtgMqqOLICq.jpg:large","c0b7f8b6c9c8efc3c117c0a244c3a51a4d65ab77ba563312e6526befa7737a91","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","950423168623218688","image","https://pbs.twimg.com/ext_tw_video_thumb/950423168623218688/pu/img/9kewYLtgMqqOLICq.jpg:large",1125,4086,"pt",,,"950423374450364418","Minha declaração em 2016 sobre meu patrimônio. https://t.co/EKXfsnIG4u","2018-01-08T17:46:05.000Z","a61a19b7ddf10ab3a119f20c84f29288522d31ab015cc90c310215310e722dd5","8212a447d6196c19e77686147ad5ab00b50859c5193531919e31ce926f432749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-08T17:28:17.000Z","url","https://twitter.com/i/web/status/950418897328582658","4fe4eb6c6243526ce9655a343f62da1deb4845edab9430caec7a08b0e9d15124","","","","","url","https://twitter.com/i/web/status/950418897328582658","4fe4eb6c6243526ce9655a343f62da1deb4845edab9430caec7a08b0e9d15124","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",403,1857,"pt",,,"950418897328582658","Minha posição sobre a legalização do aborto. A mídia e alguns poucos, com meias verdades, ou mentiras mesmo, atacam… https://t.co/cVLVgOTcsA","2018-01-08T17:28:17.000Z","a311085809dbdc2bc0f4d4a423dd847784e382ac46683b0b8202e70d809b3558","46c1cd45e27830a9c4964be9b8c84bdb7f59d8b1deafca02ca72918bea8bd016","url","https://twitter.com/i/web/status/950418897328582658","4fe4eb6c6243526ce9655a343f62da1deb4845edab9430caec7a08b0e9d15124","url","https://twitter.com/i/web/status/950418897328582658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-08T15:25:03.000Z","url","https://tinyurl.com/y8nxuhaf","6377921ed3270241e0298a1ad309de40ede002e000732cebd2a5143d8ecb3595","","","","","url","https://tinyurl.com/y8nxuhaf","6377921ed3270241e0298a1ad309de40ede002e000732cebd2a5143d8ecb3595","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",349,1547,"pt",,,"950387883617251328","Aguardando a Folha publicar algo a respeito. Obrigado Belém/PA. https://t.co/lLRmNLMP6G","2018-01-08T15:25:03.000Z","d5b2357fd871c16802b4105f13fb76fba1a9592fca240a95480ddb47c5996472","05c3ddd6ac9a514c326f3d915415c6ba396149ece7aab55503088c766e3831fe","url","https://tinyurl.com/y8nxuhaf","6377921ed3270241e0298a1ad309de40ede002e000732cebd2a5143d8ecb3595","url","https://tinyurl.com/y8nxuhaf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-08T14:04:04.000Z","url","https://twitter.com/i/web/status/950367502000906240","fbdfc54e5cc6203d108e714eff610d1beaf1226f6b8c7e6ef860bcc34d9084a4","","","","","url","https://twitter.com/i/web/status/950367502000906240","fbdfc54e5cc6203d108e714eff610d1beaf1226f6b8c7e6ef860bcc34d9084a4","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",2039,7826,"pt",,,"950367502000906240","A realidade é dura para meus adversários. Precisam se conter em apontar pra mim e me chamar de bobo e feio, enquant… https://t.co/eCpQhu7v1r","2018-01-08T14:04:04.000Z","8a603a2ab45fec7862383256caa981457608c7a73162624a6a8e381d2fbeb070","8c7f3a99a30fee7461b3c84bee8632f8d8838e80f6761fbf723b8b93dfc72f1b","url","https://twitter.com/i/web/status/950367502000906240","fbdfc54e5cc6203d108e714eff610d1beaf1226f6b8c7e6ef860bcc34d9084a4","url","https://twitter.com/i/web/status/950367502000906240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
